,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BEGIN CH1_DATA,"LNA, H1",,,,,,,,,BEGIN CH1_DATA,"LNA + Post Assy, H1",,,,,,,,,BEGIN CH1_DATA,"LNA, H2",,,,,,,,,BEGIN CH1_DATA,"LNA + Post Assy, H2",,,,,,,,,BEGIN CH1_DATA,"LNA, V1",,,,,,,,,BEGIN CH1_DATA,"LNA + Post Assy, V1",,,,,,,,,BEGIN CH1_DATA,"LNA, V2",,,,,,,,,BEGIN CH1_DATA,"LNA + Post Assy, V2",,,,,,,,,,,,,,,,
21.21625,21216250000,-13.75883,102.70532,-51.221848,23.631458,34.001469,115.25603,-18.688993,-115.93314,,21216250000,-16.980448,113.72295,-62.267727,54.058281,66.666367,-76.566513,-16.936123,14.658891,,21216250000,-15.152914,111.31432,-53.912498,10.664616,33.730442,148.05188,-24.15274,-14.252929,,21216250000,-6.7780843,167.85506,-44.279621,61.942822,65.028847,-164.72501,-3.2808321,-6.5238099,,21216250000,-16.433577,96.718254,-60.191647,9.5517778,32.841763,-55.425838,-22.672829,-5.9428401,,21216250000,-2.2668281,110.77333,-40.409798,7.0400038,64.943344,175.755,-0.19307365,-69.177834,,21216250000,-15.907683,134.98561,-51.612625,41.790283,32.004108,-50.716427,-22.31521,11.043672,,21216250000,-8.1715422,107.98765,-48.470104,101.06939,65.769035,58.975952,-5.7537065,-87.612686,,68.5,,,,,,,
21.224375,21224375000,-14.977777,96.105133,-50.474922,-134.59467,34.042965,99.208031,-19.449629,-125.18002,,21224375000,-11.181149,-170.87747,-50.246464,69.919861,66.735588,-99.181877,-7.8019991,42.053036,,21224375000,-15.756529,97.637894,-48.343456,19.499596,33.767323,133.36348,-23.868818,-42.930237,,21224375000,-14.012957,87.651947,-62.831932,-16.840569,64.915321,176.12932,-14.567128,-88.696198,,21224375000,-18.422314,80.229576,-43.611954,57.874645,32.818264,-72.11483,-22.232967,-13.940121,,21224375000,-12.293825,147.85587,-51.893772,134.13861,65.107925,155.2962,-9.3552036,-1.897542,,21224375000,-16.557112,125.58627,-45.305843,157.00998,32.055431,-66.109268,-23.268316,-12.485796,,21224375000,-5.3586082,135.20169,-48.379166,-150.58093,65.712257,37.48531,-4.9976287,-42.151279,,68.5,,,,,,,
21.2325,21232500000,-15.92118,90.719429,-44.977436,-63.094364,34.0639,83.546127,-18.394953,-146.94466,,21232500000,-7.6873326,56.31826,-50.418465,-69.161812,66.658073,-118.62546,-8.1443558,-119.62407,,21232500000,-18.832878,93.194504,-45.526875,-55.035297,33.82037,117.46353,-27.130941,-53.572502,,21232500000,-7.9254584,9.5647707,-45.565426,-27.467762,65.086708,154.80083,-8.8980122,-160.12117,,21232500000,-18.03091,108.76034,-48.455635,-24.550377,32.83112,-84.0326,-21.993999,-47.594658,,21232500000,-4.1828852,-45.246872,-40.993938,-54.150417,65.4655,139.71989,-2.6753774,138.1145,,21232500000,-15.889482,122.17667,-46.108269,-69.778702,32.094929,-81.815697,-22.433941,-35.260262,,21232500000,-4.1077557,155.76184,-44.929703,-77.485039,65.728981,15.928388,-3.7022593,-13.864285,,68.5,,,,,,,
21.240625,21240625000,-15.970048,84.351631,-47.455288,-137.73441,34.123161,66.850563,-17.630123,-152.21317,,21240625000,-8.0820208,75.36972,-49.148384,12.804924,66.654327,-141.56438,-9.7370968,-65.196602,,21240625000,-13.758829,126.7488,-49.582649,-173.24106,33.012211,107.52657,-23.944767,-66.144897,,21240625000,-4.3838048,122.69041,-42.50103,144.20525,64.443367,138.43454,-6.7107921,-30.291168,,21240625000,-19.525352,95.587776,-51.779949,133.88849,32.986134,-101.49958,-22.685242,-64.445808,,21240625000,-9.9967184,79.997772,-48.745514,117.79088,65.197388,117.97044,-11.469779,-56.04303,,21240625000,-16.12714,118.3617,-52.813419,-106.99358,32.107132,-97.717422,-22.404753,-56.74789,,21240625000,-18.60277,58.613693,-52.808945,153.63535,65.918144,-4.4662361,-16.475132,-92.356163,,68.5,,,,,,,
21.24875,21248750000,-17.604652,76.105682,-43.997002,-49.529587,34.143158,50.784004,-16.732693,-167.09259,,21248750000,-23.498564,130.37094,-52.571278,-138.36754,66.7005,-163.60994,-19.294447,-136.71396,,21248750000,-16.415106,90.756256,-58.102024,-99.335983,33.794594,90.653793,-22.946617,-96.195282,,21248750000,-14.636908,168.26852,-45.205357,-71.609482,64.959694,115.33401,-24.601358,121.3159,,21248750000,-21.389597,83.82428,-44.885689,-86.991547,32.994011,-117.33,-20.991751,-87.243027,,21248750000,-18.866251,122.46796,-55.431301,-90.397552,65.219536,97.297928,-19.884083,-1.6596454,,21248750000,-16.647333,114.38988,-50.666588,-170.56006,32.115723,-113.26728,-21.483599,-76.773796,,21248750000,-7.6305327,119.36596,-43.999886,-20.590466,65.845505,-25.657068,-13.593216,-3.6235204,,68.5,,,,,,,
21.256875,21256875000,-19.012352,62.726204,-58.12896,81.582146,34.208221,34.483368,-16.309572,-174.80161,,21256875000,-16.784706,55.614769,-48.156052,80.52697,66.696388,174.78745,-13.156865,-2.9528687,,21256875000,-18.177734,79.952759,-52.899521,85.629639,33.888695,75.083748,-22.657196,-111.3334,,21256875000,-20.70141,71.821648,-46.444954,53.019005,65.003723,94.320969,-9.9761372,-88.034309,,21256875000,-23.737297,80.828186,-56.058327,149.08324,33.066101,-133.43925,-20.911316,-99.209877,,21256875000,-22.294403,76.503418,-55.462521,-161.20595,65.265907,76.86631,-21.80687,-2.5062222,,21256875000,-17.047899,106.14392,-59.25824,80.761681,32.17049,-128.93968,-21.10104,-92.8283,,21256875000,-16.170715,109.74169,-54.923912,44.372002,65.883827,-46.653976,-22.478455,1.9676751,,68.5,,,,,,,
21.265,21265000000,-21.557131,59.931679,-48.768929,-13.26669,34.188194,18.05327,-15.767919,174.16129,,21265000000,-14.187179,68.171906,-49.638203,-13.98294,66.65136,152.70789,-12.818907,-114.23635,,21265000000,-19.762999,74.418289,-43.57568,35.895317,33.876057,59.728828,-21.049225,-131.58842,,21265000000,-16.998264,54.488739,-53.476585,3.2228189,64.969421,73.23938,-18.901112,-142.81696,,21265000000,-24.951336,95.782921,-51.32988,-20.009323,33.028126,-149.61914,-20.034435,-114.17583,,21265000000,-17.80365,48.047401,-49.017273,30.110168,65.229721,56.44268,-14.232495,-163.94727,,21265000000,-17.605616,102.75556,-53.384613,-53.282413,32.164658,-144.93382,-19.87414,-111.20544,,21265000000,-19.298248,140.07327,-51.504299,4.0473776,65.866028,-67.966255,-15.260802,-9.3126583,,68.5,,,,,,,
21.273125,21273125000,-23.144697,59.641945,-54.408276,-158.81363,34.264729,1.577159,-15.604894,168.79501,,21273125000,-17.528625,7.0209169,-53.828693,-51.897282,66.716972,131.13683,-14.281975,-151.72688,,21273125000,-21.1518,72.624664,-49.174896,155.41238,33.948452,44.509769,-19.974142,-137.60573,,21273125000,-15.079908,79.361458,-53.869129,132.94794,65.005287,52.129234,-12.602141,-82.840431,,21273125000,-27.259504,108.35829,-48.486412,156.91425,33.089371,-165.69229,-20.016832,-129.35159,,21273125000,-23.026644,-31.129059,-52.151958,20.470062,65.332893,35.845165,-17.832203,140.40483,,21273125000,-17.919188,99.268219,-55.373638,-60.891705,32.219551,-160.74625,-19.017273,-123.92632,,21273125000,-17.194073,32.549412,-50.413033,168.20491,65.904747,-88.624359,-14.31121,-167.59314,,68.5,,,,,,,
21.28125,21281250000,-25.772614,66.227173,-47.848694,-112.12024,34.258629,-14.728895,-15.894802,155.45985,,21281250000,-9.6351318,-127.24412,-44.963558,-107.42507,66.755699,108.66655,-10.92082,72.645439,,21281250000,-23.845655,72.507301,-46.663036,-48.42931,33.919712,29.434582,-20.446169,-151.03709,,21281250000,-10.556777,83.898735,-47.564404,-176.14484,64.955383,31.377501,-9.7258072,-75.326225,,21281250000,-26.407074,132.39839,-42.41666,-170.26248,33.047558,178.44942,-19.795584,-142.92253,,21281250000,-14.959506,106.06012,-52.700493,-147.93188,65.246849,15.40059,-14.453926,-64.007088,,21281250000,-18.848404,96.221489,-53.527058,-173.80724,32.216621,-176.55885,-19.409775,-136.03766,,21281250000,-12.017154,-2.9145212,-46.364563,-148.69754,65.91378,-109.70956,-14.870585,-166.18837,,68.5,,,,,,,
21.289375,21289375000,-30.827629,86.512589,-59.07011,-67.093704,34.276207,-31.197824,-15.415159,146.61984,,21289375000,-14.551816,-137.9234,-45.637009,-86.989601,66.74115,87.072517,-9.4132032,80.154182,,21289375000,-25.390217,78.503983,-46.221954,-141.70372,33.940189,14.18892,-18.737534,-155.93037,,21289375000,-16.411655,104.51298,-49.747696,-118.81688,64.995842,10.018163,-9.321888,-36.875397,,21289375000,-24.391085,136.65839,-57.528721,-28.884975,33.045849,162.43309,-17.639341,-149.47534,,21289375000,-12.177839,140.83859,-45.320007,-78.856644,65.262405,-5.5664172,-7.3629661,-6.9791937,,21289375000,-19.619707,90.377586,-43.762634,-51.110039,32.225945,167.60474,-17.317402,-149.04419,,21289375000,-15.366855,71.478455,-52.930553,-51.842739,65.870041,-130.85849,-11.111152,-82.289467,,68.5,,,,,,,
21.2975,21297500000,-31.316847,120.10833,-58.109802,8.0932522,34.270103,-47.066101,-15.153768,138.09007,,21297500000,-18.090225,69.397148,-48.859852,125.37224,66.651657,66.172623,-10.418167,-66.087753,,21297500000,-27.431196,87.56691,-45.760292,-110.64304,33.898319,-0.41255355,-17.985489,-169.741,,21297500000,-19.199743,165.23697,-46.941017,-29.894619,65.018654,-10.474069,-14.809582,43.439949,,21297500000,-22.869404,137.8114,-47.586784,-91.795647,33.013309,146.99573,-17.124281,-164.59929,,21297500000,-16.75082,152.04924,-50.691696,-34.822247,65.299759,-25.435162,-14.627951,39.421898,,21297500000,-19.813791,88.305809,-48.529778,-95.352394,32.218376,152.17053,-16.759056,-161.4312,,21297500000,-20.445503,48.339569,-51.549152,-103.85535,65.882988,-151.48399,-13.834066,-113.08612,,68.5,,,,,,,
21.305625,21305625000,-27.811312,143.38057,-47.44278,2.654232,34.276611,-63.728241,-15.173961,125.58571,,21305625000,-28.486954,126.564,-70.591957,173.89339,66.696266,44.1731,-19.931776,-58.837837,,21305625000,-29.213766,105.28053,-50.056286,-124.15807,33.902206,-15.754236,-17.101349,-178.86584,,21305625000,-16.275505,22.393669,-44.259205,-168.97858,65.002853,-31.246288,-5.598403,-80.961601,,21305625000,-21.376301,141.16534,-49.561153,-78.563499,33.001331,130.89296,-16.833048,-172.87492,,21305625000,-12.969872,132.09682,-45.030212,-32.942245,65.305489,-46.340733,-10.112017,39.502644,,21305625000,-21.04155,84.736748,-47.412563,-82.460892,32.23193,136.17162,-16.023649,-169.60307,,21305625000,-20.953678,7.7315431,-47.451042,-79.836258,65.917038,-172.53239,-7.6830659,-115.79731,,68.5,,,,,,,
21.31375,21313750000,-24.356508,136.38156,-40.475956,-73.880333,34.292755,-79.767365,-16.397038,114.38831,,21313750000,-9.3910637,174.48732,-42.380009,-61.544144,66.768753,22.234152,-4.6423397,81.783112,,21313750000,-25.988268,122.3239,-42.459602,-58.412441,33.89415,-30.459301,-16.894915,168.312,,21313750000,-9.3786964,86.443626,-40.454807,-83.462334,64.935272,-52.403324,-2.1882808,-21.343731,,21313750000,-20.053967,131.56599,-47.259933,-57.109348,33.014458,115.34231,-16.138567,177.93843,,21313750000,-10.447225,92.988129,-43.031563,-74.880684,65.249596,-66.574493,-4.2701144,-23.748156,,21313750000,-21.271267,85.717041,-44.185417,-54.998352,32.246277,120.67632,-15.029555,-178.52444,,21313750000,-15.047668,0.41078568,-45.125496,-52.714256,65.933022,166.91859,-5.159832,-117.38852,,68.5,,,,,,,
21.321875,21321875000,-21.988171,147.51691,-41.917198,29.341103,34.221298,-96.411026,-15.200549,101.35163,,21321875000,-22.093317,160.30867,-66.142883,42.353642,66.65329,0.78996497,-20.28875,-126.33283,,21321875000,-25.226944,133.21216,-54.183765,71.64801,33.796932,-45.807812,-15.481511,163.07448,,21321875000,-34.795963,65.190765,-53.940636,-145.28477,64.973808,-73.357918,-13.005871,-107.03401,,21321875000,-18.589853,128.89928,-54.548054,-63.193295,32.903542,99.169189,-15.894858,165.68205,,21321875000,-13.572355,126.33895,-48.425022,18.505959,65.223671,-87.532608,-9.0433779,13.981901,,21321875000,-22.925974,91.36837,-42.12735,25.642792,32.178284,104.43123,-14.824853,173.71416,,21321875000,-19.768562,54.347275,-52.404613,29.124872,65.895996,145.10796,-8.9772787,-89.271164,,68.5,,,,,,,
21.33,21330000000,-20.638424,141.99158,-46.68169,-108.65669,34.277142,-112.67626,-16.052025,102.55025,,21330000000,-23.273661,150.77306,-57.605782,124.8881,66.68502,-20.808842,-16.494205,-142.16226,,21330000000,-23.562777,138.05325,-47.540718,113.18707,33.811687,-60.640392,-14.686127,156.40395,,21330000000,-16.61067,125.81214,-45.445232,4.1096296,64.947365,-94.355087,-5.2761517,-25.092873,,21330000000,-17.956406,121.28989,-49.871655,117.1176,32.935398,83.532661,-16.444548,161.90883,,21330000000,-19.267141,125.45773,-61.223408,-175.3791,65.291336,-107.9321,-24.857998,173.90314,,21330000000,-22.262831,94.858406,-56.999859,51.085354,32.200832,88.823189,-14.912574,163.58997,,21330000000,-26.128237,-6.3344321,-45.342018,-28.078712,65.994255,123.86359,-5.5529666,-175.54146,,68.5,,,,,,,
21.338125,21338125000,-19.936676,135.53679,-47.275986,-8.8921337,34.31123,-128.52612,-16.716681,87.483246,,21338125000,-16.125359,128.69591,-52.680561,-123.0229,66.687195,-42.294323,-9.1244211,-108.49637,,21338125000,-23.471188,134.8916,-55.178135,90.919472,33.82069,-75.141258,-14.412444,148.5798,,21338125000,-19.303333,114.00722,-51.995998,-76.031105,64.983391,-114.76841,-9.3774338,-114.26445,,21338125000,-17.923965,115.76474,-56.796463,153.0239,32.947174,68.259315,-16.1059,153.0994,,21338125000,-13.424575,82.533539,-44.382328,-95.925659,65.290771,-127.68073,-5.2929502,-157.60738,,21338125000,-23.518658,91.15889,-47.868683,-64.287514,32.23793,73.479019,-14.337507,151.50024,,21338125000,-25.728354,172.86777,-49.073597,-142.68202,66.024612,102.61878,-9.627367,-3.8660784,,68.5,,,,,,,
21.34625,21346250000,-18.869341,130.12001,-45.151329,-27.116922,34.302685,-144.99638,-17.393894,76.648972,,21346250000,-23.485905,-91.466339,-49.074043,66.274803,66.763489,-64.15876,-13.382323,94.121567,,21346250000,-23.367023,132.53342,-53.840546,9.1020021,33.77829,-90.262672,-14.687441,141.24084,,21346250000,-14.048061,159.90295,-48.391605,16.367699,64.968796,-136.37189,-8.3747597,-53.367123,,21346250000,-18.296144,104.87254,-45.568443,-51.669331,32.942696,52.266212,-15.770495,137.84337,,21346250000,-12.486607,99.828606,-50.830616,-51.702465,65.25882,-148.79306,-10.952028,-114.55169,,21346250000,-24.651613,90.986221,-55.357639,-45.130211,32.214512,57.50428,-14.359298,144.81984,,21346250000,-11.939884,-10.567907,-44.024662,-36.787563,66.096809,81.747078,-6.3624148,125.59441,,68.5,,,,,,,
21.354375,21354375000,-18.707727,121.29303,-49.542854,-55.411114,34.311108,-160.54662,-17.595631,68.451096,,21354375000,-7.0430303,147.16702,-43.387859,-22.052921,66.709183,-86.434181,-3.4665339,-14.77542,,21354375000,-21.569065,128.11368,-43.494209,-3.0080955,33.749592,-104.47538,-14.535784,132.85139,,21354375000,-11.938909,108.11192,-46.974903,-6.6583467,64.922661,-156.38187,-7.8481174,-71.829025,,21354375000,-18.171219,97.14077,-47.232937,-43.920589,32.923492,37.340477,-15.438958,130.51938,,21354375000,-9.6217346,92.040939,-46.446259,-5.7730045,65.236771,-168.63469,-8.036561,-76.81192,,21354375000,-25.230911,85.612991,-46.843052,-3.409961,32.218086,42.440918,-13.828865,135.41995,,21354375000,-12.012686,-89.375008,-43.571712,-52.790531,66.174286,60.513454,-7.0204234,103.79053,,68.5,,,,,,,
21.3625,21362500000,-17.925419,116.17932,-49.195129,125.52634,34.320419,-177.16617,-17.050566,54.709751,,21362500000,-9.7746696,87.218468,-50.727058,-51.663303,66.633217,-107.79388,-9.613574,-54.783638,,21362500000,-21.87261,119.54646,-54.479275,67.272621,33.748592,-119.53113,-13.739364,124.43952,,21362500000,-17.215544,42.792942,-52.539875,-45.888763,64.925613,-177.06493,-11.824077,-104.35121,,21362500000,-17.85302,86.140762,-54.232784,-155.37192,32.930973,21.392828,-15.910102,121.02545,,21362500000,-9.8507462,124.78958,-48.801815,100.80965,65.260574,170.0863,-10.761501,13.725911,,21362500000,-24.35763,84.580582,-53.587757,128.66505,32.216236,26.584661,-14.045513,127.65805,,21362500000,-5.7805228,-68.38652,-41.887676,17.91411,66.224876,39.566582,-3.6562212,173.77888,,68.5,,,,,,,
21.370625,21370625000,-17.920998,107.18869,-45.362984,45.252075,34.398685,166.72841,-18.67753,34.359047,,21370625000,-12.118898,109.6765,-53.032013,42.317146,66.75573,-129.68445,-12.602385,-30.054205,,21370625000,-21.566008,113.14956,-44.934715,-45.135063,33.786564,-134.26398,-14.261171,122.67194,,21370625000,-17.275156,62.105232,-52.120007,27.213961,64.988747,162.21851,-10.038914,-85.297585,,21370625000,-19.234831,80.590561,-46.670292,32.171955,33.022312,5.7913475,-15.494791,115.42525,,21370625000,-13.003068,-33.152237,-44.293797,-41.146675,65.460365,150.72784,-5.856452,-158.21617,,21370625000,-27.439081,89.05851,-49.568604,111.78059,32.300114,10.919059,-14.186725,120.57372,,21370625000,-20.867449,155.32765,-55.919331,-24.384436,66.16861,16.99592,-25.706326,70.887978,,68.5,,,,,,,
21.37875,21378750000,-18.13707,106.78958,-42.726463,-99.897133,34.445709,150.60742,-18.869669,37.302505,,21378750000,-17.378208,-141.44632,-42.179508,-112.92476,66.890648,-151.74236,-1.9403838,170.75114,,21378750000,-21.262177,116.33018,-49.354095,-118.99679,33.798378,-148.88866,-13.266821,115.28006,,21378750000,-10.195879,142.28593,-39.589809,-143.82904,64.931465,140.89197,-1.5434427,60.852856,,21378750000,-18.828466,71.791023,-42.729668,-94.880608,33.044479,-9.7080078,-16.880583,100.90923,,21378750000,-16.964249,159.14166,-42.783741,-85.730545,65.382164,129.50746,-4.5282121,108.64664,,21378750000,-27.115284,105.30171,-44.372829,-120.99784,32.310535,-4.5236053,-14.195498,109.73359,,21378750000,-21.318634,49.613457,-51.791821,-135.19012,66.188202,-3.9477201,-8.9443703,-80.065193,,68.5,,,,,,,
21.386875,21386875000,-19.150009,97.490288,-42.917068,-179.64113,34.420246,134.15259,-19.109243,9.8987131,,21386875000,-12.378752,66.233032,-40.411316,-162.65208,66.801544,-172.98639,-0.6528343,72.758469,,21386875000,-22.013119,113.16783,-52.830204,-153.3743,33.770443,-163.74416,-13.459881,106.09597,,21386875000,-28.49107,1.4890755,-42.684155,173.78563,65.014473,120.55948,-3.2332232,-27.069933,,21386875000,-21.679371,70.995392,-48.450821,-172.06659,33.01334,-25.783289,-16.765026,98.703239,,21386875000,-27.600794,50.418716,-51.158825,139.32327,65.370026,109.37735,-9.2495317,-45.363651,,21386875000,-28.083014,120.23208,-47.57671,-173.20714,32.314873,-20.213074,-14.322578,104.61655,,21386875000,-19.294199,145.89294,-46.24435,165.57578,66.133575,-25.824938,-5.0802178,-154.38243,,68.5,,,,,,,
21.395,21395000000,-19.12006,93.633392,-47.247414,81.087273,34.441151,118.16911,-21.13582,-9.2028446,,21395000000,-19.969778,-24.040533,-48.367218,-178.63779,66.854485,164.97528,-15.809259,40.066116,,21395000000,-22.672798,100.8799,-62.847202,23.293354,33.646286,-179.48827,-13.327789,99.046005,,21395000000,-14.580716,100.57435,-50.438789,46.507816,64.865738,98.965729,-11.18007,-130.61897,,21395000000,-23.152697,50.265873,-48.605591,31.365711,33.050079,-41.024883,-16.372482,84.879005,,21395000000,-12.644016,87.480865,-46.891529,54.175632,65.306686,89.638054,-13.518621,-153.68306,,21395000000,-28.127417,129.29056,-53.782162,-129.29626,32.303326,-36.110256,-14.247772,92.141685,,21395000000,-20.818684,63.027046,-54.432217,127.86312,66.130379,-47.200443,-19.493153,-178.54593,,68.5,,,,,,,
21.403125,21403125000,-19.047256,79.753616,-43.610794,56.899715,34.485641,101.88723,-21.254864,-33.60783,,21403125000,-7.6763601,107.08191,-46.428101,52.060303,66.69873,142.78394,-5.3983746,-83.103661,,21403125000,-24.571768,125.94918,-53.457508,56.782101,33.739029,167.82935,-13.62027,91.618401,,21403125000,-8.117259,33.405262,-42.921471,26.561216,64.875053,81.301147,-4.2341456,-150.5228,,21403125000,-27.64192,19.885637,-37.610928,18.692781,33.094933,-56.859943,-15.603971,72.906395,,21403125000,-10.598994,8.8795624,-47.562447,14.791171,65.346283,69.874016,-10.183021,-178.33853,,21403125000,-31.114519,114.02242,-49.526291,107.72478,32.318928,-51.41502,-14.221574,86.12706,,21403125000,-5.3526363,-127.17995,-41.279495,25.519892,66.321198,-69.074806,-2.9968696,48.894493,,68.5,,,,,,,
21.41125,21411250000,-20.244373,69.467834,-46.05587,65.605415,34.541477,85.556702,-20.422926,-48.646389,,21411250000,-8.7904749,86.591866,-50.220299,78.506851,66.728798,120.98991,-8.2278318,-62.329956,,21411250000,-22.093563,115.82304,-39.639984,54.501999,33.787231,152.76901,-14.483137,78.554611,,21411250000,-3.6806927,9.758131,-40.697643,56.412266,64.87941,61.405411,-0.51149571,-135.01993,,21411250000,-29.161924,-1.8149134,-40.845882,74.3246,33.146408,-72.609802,-16.569365,69.775024,,21411250000,-4.2541003,16.09726,-42.468929,76.6922,65.262505,50.499084,-3.0668902,-125.1852,,21411250000,-30.07177,147.3454,-50.04575,67.376724,32.385612,-67.031883,-14.401649,73.363586,,21411250000,-13.708357,-174.37053,-52.725262,33.973694,66.194427,-90.174164,-15.764239,30.870943,,68.5,,,,,,,
21.419375,21419375000,-22.785791,66.943329,-51.289547,80.594017,34.564888,69.019051,-21.506308,-61.802078,,21419375000,-5.0272064,-14.549932,-44.099957,21.941685,66.936295,100.68956,-3.9348016,-152.56662,,21419375000,-25.016369,125.36678,-55.202953,-80.231201,33.813366,137.81296,-13.358827,77.356171,,21419375000,-11.167284,-144.62221,-48.197296,-28.570793,65.049637,38.229965,-13.156141,109.33191,,21419375000,-44.353859,-16.450878,-41.89711,8.6213455,33.169239,-88.647697,-17.048939,51.59576,,21419375000,-24.455009,90.032364,-61.075184,-142.52486,65.353012,28.702627,-16.912649,-44.667206,,21419375000,-25.684181,153.60706,-47.438911,47.612274,32.401752,-82.847084,-14.394097,64.544167,,21419375000,-8.0227776,156.65817,-47.293743,51.96302,66.084396,-111.70586,-11.939858,12.216368,,68.5,,,,,,,
